model,intervention,image_identifier,cosine_stability
clip_vit_b_32,grayscale,323,0.941242516040802
clip_vit_b_32,grayscale,5436,0.9091416001319885
clip_vit_b_32,grayscale,5450,0.9480189681053162
clip_vit_b_32,grayscale,6358,0.9236265420913696
clip_vit_b_32,grayscale,372,0.8911205530166626
clip_vit_b_32,grayscale,378,0.9539157152175903
clip_vit_b_32,grayscale,7706,0.8879430294036865
clip_vit_b_32,grayscale,2178,0.9196866750717163
clip_vit_b_32,grayscale,5237,0.8852338194847107
clip_vit_b_32,grayscale,5478,0.8861397504806519
clip_vit_b_32,grayscale,5452,0.925572395324707
clip_vit_b_32,grayscale,5623,0.9194000959396362
clip_vit_b_32,grayscale,6772,0.8655264973640442
clip_vit_b_32,grayscale,1111,0.8909862041473389
clip_vit_b_32,grayscale,5528,0.9332736730575562
clip_vit_b_32,grayscale,3777,0.9095068573951721
clip_vit_b_32,grayscale,2458,0.9296448826789856
clip_vit_b_32,grayscale,4921,0.905083954334259
clip_vit_b_32,grayscale,3015,0.910983681678772
clip_vit_b_32,grayscale,7476,0.8638537526130676
clip_vit_b_32,grayscale,1520,0.9310621619224548
clip_vit_b_32,grayscale,6713,0.9169157147407532
clip_vit_b_32,grayscale,1852,0.9002583622932434
clip_vit_b_32,grayscale,2268,0.8967415690422058
clip_vit_b_32,grayscale,151,0.8784656524658203
clip_vit_b_32,grayscale,890,0.9303900599479675
clip_vit_b_32,grayscale,825,0.9269612431526184
clip_vit_b_32,grayscale,2536,0.9133283495903015
clip_vit_b_32,grayscale,470,0.919554591178894
clip_vit_b_32,grayscale,5256,0.8451422452926636
clip_vit_b_32,grayscale,2011,0.8987514972686768
clip_vit_b_32,grayscale,7150,0.9002165794372559
clip_vit_b_32,grayscale,449,0.9145662188529968
clip_vit_b_32,grayscale,2704,0.9451351761817932
clip_vit_b_32,grayscale,3437,0.9112836718559265
clip_vit_b_32,grayscale,3375,0.9151559472084045
clip_vit_b_32,grayscale,4552,0.9174832105636597
clip_vit_b_32,grayscale,920,0.9309167265892029
clip_vit_b_32,grayscale,2242,0.9060443639755249
clip_vit_b_32,grayscale,2745,0.9286530613899231
clip_vit_b_32,grayscale,1032,0.7921093106269836
clip_vit_b_32,grayscale,365,0.9059758186340332
clip_vit_b_32,grayscale,4850,0.9500400424003601
clip_vit_b_32,grayscale,4819,0.929257869720459
clip_vit_b_32,grayscale,7338,0.8944848775863647
clip_vit_b_32,grayscale,7372,0.9167270064353943
clip_vit_b_32,grayscale,1090,0.9370774030685425
clip_vit_b_32,grayscale,5062,0.9350759983062744
clip_vit_b_32,grayscale,981,0.9333934783935547
clip_vit_b_32,grayscale,5857,0.8848854303359985
clip_vit_b_32,grayscale,1986,0.8837460875511169
clip_vit_b_32,grayscale,5560,0.8588385581970215
clip_vit_b_32,grayscale,1814,0.8866528868675232
clip_vit_b_32,grayscale,194,0.9154320359230042
clip_vit_b_32,grayscale,1993,0.8455108404159546
clip_vit_b_32,grayscale,5333,0.9120505452156067
clip_vit_b_32,grayscale,4311,0.8824129104614258
clip_vit_b_32,grayscale,7425,0.9456421136856079
clip_vit_b_32,grayscale,3889,0.9288370609283447
clip_vit_b_32,grayscale,4308,0.8755517601966858
clip_vit_b_32,grayscale,1960,0.8945817351341248
clip_vit_b_32,grayscale,4399,0.9152956604957581
clip_vit_b_32,grayscale,3191,0.8859971761703491
clip_vit_b_32,grayscale,1626,0.8952504992485046
clip_vit_b_32,grayscale,176,0.9251442551612854
clip_vit_b_32,grayscale,7726,0.8988549709320068
clip_vit_b_32,grayscale,2334,0.9265685677528381
clip_vit_b_32,grayscale,1648,0.9564897418022156
clip_vit_b_32,grayscale,6084,0.9176785945892334
clip_vit_b_32,grayscale,3455,0.9423454999923706
clip_vit_b_32,grayscale,1468,0.8998777866363525
clip_vit_b_32,grayscale,1296,0.7979650497436523
clip_vit_b_32,grayscale,5213,0.8962348103523254
clip_vit_b_32,grayscale,7047,0.8761464357376099
clip_vit_b_32,grayscale,5360,0.9039422273635864
clip_vit_b_32,grayscale,5824,0.83981853723526
clip_vit_b_32,grayscale,7460,0.851020336151123
clip_vit_b_32,grayscale,4791,0.9124441146850586
clip_vit_b_32,grayscale,6692,0.8739315867424011
clip_vit_b_32,grayscale,6931,0.8573822379112244
clip_vit_b_32,grayscale,667,0.8553605675697327
clip_vit_b_32,grayscale,7781,0.9501771330833435
clip_vit_b_32,grayscale,7793,0.8874861001968384
clip_vit_b_32,grayscale,1411,0.9137043952941895
clip_vit_b_32,grayscale,1473,0.9014055728912354
clip_vit_b_32,grayscale,7130,0.913051962852478
clip_vit_b_32,grayscale,1956,0.9195379614830017
clip_vit_b_32,grayscale,6716,0.9089645147323608
clip_vit_b_32,grayscale,4106,0.8826656341552734
clip_vit_b_32,grayscale,3494,0.9313504695892334
clip_vit_b_32,grayscale,691,0.8776077032089233
clip_vit_b_32,grayscale,5220,0.8533098101615906
clip_vit_b_32,grayscale,4908,0.8391970992088318
clip_vit_b_32,grayscale,7029,0.8826262950897217
clip_vit_b_32,grayscale,4130,0.9574245810508728
clip_vit_b_32,grayscale,7938,0.8096623420715332
clip_vit_b_32,grayscale,5101,0.9431813359260559
clip_vit_b_32,grayscale,1515,0.9012496471405029
clip_vit_b_32,grayscale,3287,0.9125474691390991
clip_vit_b_32,grayscale,716,0.9243163466453552
clip_vit_b_32,grayscale,4236,0.8062108755111694
clip_vit_b_32,grayscale,5408,0.9138994812965393
clip_vit_b_32,grayscale,5496,0.9469141364097595
clip_vit_b_32,grayscale,3365,0.9274080395698547
clip_vit_b_32,grayscale,4323,0.941061794757843
clip_vit_b_32,grayscale,5467,0.9112682938575745
clip_vit_b_32,grayscale,1644,0.8916532397270203
clip_vit_b_32,grayscale,3948,0.8620894551277161
clip_vit_b_32,grayscale,6726,0.9127238392829895
clip_vit_b_32,grayscale,5395,0.9196493625640869
clip_vit_b_32,grayscale,1579,0.9005635976791382
clip_vit_b_32,grayscale,5918,0.9265269637107849
clip_vit_b_32,grayscale,7041,0.8459271192550659
clip_vit_b_32,grayscale,506,0.8987185955047607
clip_vit_b_32,grayscale,4011,0.9233797192573547
clip_vit_b_32,grayscale,5981,0.9124646186828613
clip_vit_b_32,grayscale,409,0.9161431193351746
clip_vit_b_32,grayscale,6954,0.9409650564193726
clip_vit_b_32,grayscale,7555,0.8543972373008728
clip_vit_b_32,grayscale,3965,0.8960421681404114
clip_vit_b_32,grayscale,7266,0.828821063041687
clip_vit_b_32,grayscale,4785,0.8938145041465759
clip_vit_b_32,grayscale,6028,0.9439674019813538
clip_vit_b_32,grayscale,6503,0.8832660913467407
clip_vit_b_32,grayscale,6414,0.8864380717277527
clip_vit_b_32,grayscale,5382,0.8446972966194153
clip_vit_b_32,grayscale,6836,0.7961654663085938
clip_vit_b_32,grayscale,6508,0.8993708491325378
clip_vit_b_32,grayscale,3994,0.9072756767272949
clip_vit_b_32,grayscale,3942,0.9124996066093445
clip_vit_b_32,grayscale,3542,0.9195291996002197
clip_vit_b_32,grayscale,6952,0.9165804982185364
clip_vit_b_32,grayscale,4290,0.8722051978111267
clip_vit_b_32,grayscale,7446,0.8827152848243713
clip_vit_b_32,grayscale,6169,0.8441739082336426
clip_vit_b_32,grayscale,1109,0.8854662775993347
clip_vit_b_32,grayscale,3179,0.8977255821228027
clip_vit_b_32,grayscale,7835,0.8862167000770569
clip_vit_b_32,grayscale,7390,0.878368616104126
clip_vit_b_32,grayscale,568,0.9634563326835632
clip_vit_b_32,grayscale,4629,0.8925855755805969
clip_vit_b_32,grayscale,7138,0.829861044883728
clip_vit_b_32,grayscale,5284,0.8341295719146729
clip_vit_b_32,grayscale,3,0.8930174112319946
clip_vit_b_32,grayscale,2690,0.9120065569877625
clip_vit_b_32,grayscale,5858,0.866094172000885
clip_vit_b_32,grayscale,1266,0.8936578631401062
clip_vit_b_32,grayscale,3034,0.9051927328109741
clip_vit_b_32,grayscale,2655,0.8920047879219055
clip_vit_b_32,grayscale,6190,0.9272903203964233
clip_vit_b_32,grayscale,4170,0.8970766663551331
clip_vit_b_32,grayscale,7380,0.9299787282943726
clip_vit_b_32,grayscale,7752,0.9249444007873535
clip_vit_b_32,grayscale,3996,0.9306290149688721
clip_vit_b_32,grayscale,1204,0.910423755645752
clip_vit_b_32,grayscale,1654,0.8027663826942444
clip_vit_b_32,grayscale,4746,0.9385820627212524
clip_vit_b_32,grayscale,4590,0.9307594895362854
clip_vit_b_32,grayscale,562,0.9182241559028625
clip_vit_b_32,grayscale,7108,0.9116913080215454
clip_vit_b_32,grayscale,5999,0.9103173017501831
clip_vit_b_32,grayscale,1403,0.9159182906150818
clip_vit_b_32,grayscale,4403,0.9123309254646301
clip_vit_b_32,grayscale,6332,0.8948656916618347
clip_vit_b_32,grayscale,6264,0.8809020519256592
clip_vit_b_32,grayscale,303,0.950333297252655
clip_vit_b_32,grayscale,791,0.9568724036216736
clip_vit_b_32,grayscale,3067,0.9340451955795288
clip_vit_b_32,grayscale,484,0.873627245426178
clip_vit_b_32,grayscale,1370,0.881359875202179
clip_vit_b_32,grayscale,4069,0.8542276620864868
clip_vit_b_32,grayscale,7373,0.8558189272880554
clip_vit_b_32,grayscale,4330,0.9014254212379456
clip_vit_b_32,grayscale,5701,0.9357761740684509
clip_vit_b_32,grayscale,7465,0.878938615322113
clip_vit_b_32,grayscale,1531,0.9083565473556519
clip_vit_b_32,grayscale,4676,0.8921714425086975
clip_vit_b_32,grayscale,4531,0.921139121055603
clip_vit_b_32,grayscale,706,0.9453185200691223
clip_vit_b_32,grayscale,2844,0.9444776773452759
clip_vit_b_32,grayscale,3755,0.9083238244056702
clip_vit_b_32,grayscale,5848,0.9262341260910034
clip_vit_b_32,grayscale,2114,0.9259485006332397
clip_vit_b_32,grayscale,3876,0.8778772950172424
clip_vit_b_32,grayscale,677,0.9676172137260437
clip_vit_b_32,grayscale,2116,0.9231058359146118
clip_vit_b_32,grayscale,4661,0.9130257964134216
clip_vit_b_32,grayscale,2676,0.8270413875579834
clip_vit_b_32,grayscale,3025,1.0000001192092896
clip_vit_b_32,grayscale,4449,0.870492696762085
clip_vit_b_32,grayscale,977,0.9269297122955322
clip_vit_b_32,grayscale,4990,0.8555214405059814
clip_vit_b_32,grayscale,7309,0.8995322585105896
clip_vit_b_32,grayscale,1048,0.8920778632164001
clip_vit_b_32,grayscale,3276,0.9116445779800415
clip_vit_b_32,grayscale,5512,0.8486745357513428
clip_vit_b_32,grayscale,7692,0.8725083470344543
clip_vit_b_32,grayscale,1436,0.8891470432281494
clip_vit_b_32,grayscale,7544,0.8308974504470825
clip_vit_b_32,grayscale,3383,0.8959351181983948
clip_vit_b_32,grayscale,1977,0.9499263763427734
clip_vit_b_32,grayscale,2750,0.8447977900505066
clip_vit_b_32,grayscale,7996,0.8933686017990112
clip_vit_b_32,grayscale,6989,0.8886306881904602
clip_vit_b_32,grayscale,1431,0.9671171307563782
clip_vit_b_32,grayscale,7416,0.9064275026321411
clip_vit_b_32,grayscale,4547,0.9258476495742798
clip_vit_b_32,grayscale,42,0.9575054049491882
clip_vit_b_32,grayscale,5117,0.8915067911148071
clip_vit_b_32,grayscale,4411,0.8737364411354065
clip_vit_b_32,grayscale,5789,0.9076196551322937
clip_vit_b_32,grayscale,483,0.8669869899749756
clip_vit_b_32,grayscale,6650,0.8774049282073975
clip_vit_b_32,grayscale,4881,0.6787928342819214
clip_vit_b_32,grayscale,391,0.9201964139938354
clip_vit_b_32,grayscale,370,0.873682975769043
clip_vit_b_32,grayscale,419,0.8525866866111755
clip_vit_b_32,grayscale,3318,0.8427488803863525
clip_vit_b_32,grayscale,4355,0.9243023991584778
clip_vit_b_32,grayscale,5402,0.9015524387359619
clip_vit_b_32,grayscale,5332,0.9192491173744202
clip_vit_b_32,grayscale,239,0.9096876382827759
clip_vit_b_32,grayscale,6271,0.9174379706382751
clip_vit_b_32,grayscale,1129,0.8579429388046265
clip_vit_b_32,grayscale,2391,0.8888095617294312
clip_vit_b_32,grayscale,191,0.9138229489326477
clip_vit_b_32,grayscale,5447,0.9171985983848572
clip_vit_b_32,grayscale,6528,0.9421758055686951
clip_vit_b_32,patch_shuffle,632,0.7683654427528381
clip_vit_b_32,patch_shuffle,131,0.7249019742012024
clip_vit_b_32,patch_shuffle,7081,0.7361428737640381
clip_vit_b_32,patch_shuffle,1836,0.7431460022926331
clip_vit_b_32,patch_shuffle,6437,0.757636547088623
clip_vit_b_32,patch_shuffle,6609,0.7848812937736511
clip_vit_b_32,patch_shuffle,3467,0.7263694405555725
clip_vit_b_32,patch_shuffle,1401,0.7406395673751831
clip_vit_b_32,patch_shuffle,1839,0.6306734085083008
clip_vit_b_32,patch_shuffle,4168,0.7778539061546326
clip_vit_b_32,patch_shuffle,35,0.5985244512557983
clip_vit_b_32,patch_shuffle,4177,0.6901653409004211
clip_vit_b_32,patch_shuffle,7270,0.7450133562088013
clip_vit_b_32,patch_shuffle,2265,0.7649006843566895
clip_vit_b_32,patch_shuffle,3288,0.7246939539909363
clip_vit_b_32,patch_shuffle,5451,0.7501427531242371
clip_vit_b_32,patch_shuffle,4023,0.7818172574043274
clip_vit_b_32,patch_shuffle,261,0.6737124919891357
clip_vit_b_32,patch_shuffle,4570,0.6963897943496704
clip_vit_b_32,patch_shuffle,4966,0.6976814270019531
clip_vit_b_32,patch_shuffle,7955,0.7472305297851562
clip_vit_b_32,patch_shuffle,6288,0.6316583752632141
clip_vit_b_32,patch_shuffle,7810,0.7517262697219849
clip_vit_b_32,patch_shuffle,1927,0.7730154991149902
clip_vit_b_32,patch_shuffle,1871,0.8033648133277893
clip_vit_b_32,patch_shuffle,6922,0.6034806370735168
clip_vit_b_32,patch_shuffle,3512,0.8074336051940918
clip_vit_b_32,patch_shuffle,4754,0.8314385414123535
clip_vit_b_32,patch_shuffle,714,0.6929813623428345
clip_vit_b_32,patch_shuffle,2191,0.708018958568573
clip_vit_b_32,patch_shuffle,4615,0.7711907625198364
clip_vit_b_32,patch_shuffle,4662,0.6618939638137817
clip_vit_b_32,patch_shuffle,5915,0.6862653493881226
clip_vit_b_32,patch_shuffle,766,0.7285040616989136
clip_vit_b_32,patch_shuffle,5218,0.7905823588371277
clip_vit_b_32,patch_shuffle,2340,0.7484068870544434
clip_vit_b_32,patch_shuffle,1954,0.6920817494392395
clip_vit_b_32,patch_shuffle,7875,0.6729653477668762
clip_vit_b_32,patch_shuffle,3418,0.7434418201446533
clip_vit_b_32,patch_shuffle,5572,0.7296018600463867
clip_vit_b_32,patch_shuffle,5977,0.7395596504211426
clip_vit_b_32,patch_shuffle,5123,0.7772077322006226
clip_vit_b_32,patch_shuffle,5851,0.7870520353317261
clip_vit_b_32,patch_shuffle,4094,0.6850190162658691
clip_vit_b_32,patch_shuffle,4254,0.7625344395637512
clip_vit_b_32,patch_shuffle,2501,0.7794781923294067
clip_vit_b_32,patch_shuffle,6938,0.7859609723091125
clip_vit_b_32,patch_shuffle,171,0.7327640056610107
clip_vit_b_32,patch_shuffle,4215,0.7255936861038208
clip_vit_b_32,patch_shuffle,5705,0.7892122268676758
clip_vit_b_32,patch_shuffle,3458,0.7698042988777161
clip_vit_b_32,patch_shuffle,1220,0.6990308165550232
clip_vit_b_32,patch_shuffle,962,0.6327441334724426
clip_vit_b_32,patch_shuffle,2950,0.7593837976455688
clip_vit_b_32,patch_shuffle,2623,0.6824431419372559
clip_vit_b_32,patch_shuffle,4539,0.7656734585762024
clip_vit_b_32,patch_shuffle,1553,0.6984526515007019
clip_vit_b_32,patch_shuffle,4740,0.7465803623199463
clip_vit_b_32,patch_shuffle,6844,0.8520591259002686
clip_vit_b_32,patch_shuffle,2668,0.8036607503890991
clip_vit_b_32,patch_shuffle,3153,0.7084733843803406
clip_vit_b_32,patch_shuffle,5135,0.7911514639854431
clip_vit_b_32,patch_shuffle,2291,0.5277792811393738
clip_vit_b_32,patch_shuffle,116,0.7163136005401611
clip_vit_b_32,patch_shuffle,7797,0.781946063041687
clip_vit_b_32,patch_shuffle,4609,0.6968182921409607
clip_vit_b_32,patch_shuffle,81,0.6684601306915283
clip_vit_b_32,patch_shuffle,5580,0.6873321533203125
clip_vit_b_32,patch_shuffle,3024,0.6556432247161865
clip_vit_b_32,patch_shuffle,2766,0.5370393991470337
clip_vit_b_32,patch_shuffle,5000,0.7547946572303772
clip_vit_b_32,patch_shuffle,2610,0.7722846269607544
clip_vit_b_32,patch_shuffle,2024,0.6258416771888733
clip_vit_b_32,patch_shuffle,6097,0.8211691379547119
clip_vit_b_32,patch_shuffle,964,0.5705114603042603
clip_vit_b_32,patch_shuffle,7634,0.7894425392150879
clip_vit_b_32,patch_shuffle,6434,0.7395359873771667
clip_vit_b_32,patch_shuffle,5183,0.7133356332778931
clip_vit_b_32,patch_shuffle,6986,0.7125743627548218
clip_vit_b_32,patch_shuffle,645,0.7853382229804993
clip_vit_b_32,patch_shuffle,3347,0.6961498260498047
clip_vit_b_32,patch_shuffle,5677,0.5703137516975403
clip_vit_b_32,patch_shuffle,3412,0.7660816311836243
clip_vit_b_32,patch_shuffle,3937,0.7336878776550293
clip_vit_b_32,patch_shuffle,873,0.6590982675552368
clip_vit_b_32,patch_shuffle,2167,0.7609483003616333
clip_vit_b_32,patch_shuffle,6490,0.7372973561286926
clip_vit_b_32,patch_shuffle,738,0.7072499990463257
clip_vit_b_32,patch_shuffle,6616,0.7561293244361877
clip_vit_b_32,patch_shuffle,4093,0.6370431780815125
clip_vit_b_32,patch_shuffle,5788,0.745995044708252
clip_vit_b_32,patch_shuffle,7818,0.6626472473144531
clip_vit_b_32,patch_shuffle,304,0.8181341886520386
clip_vit_b_32,patch_shuffle,2082,0.7598971128463745
clip_vit_b_32,patch_shuffle,2746,0.7696173191070557
clip_vit_b_32,patch_shuffle,7944,0.7595376968383789
clip_vit_b_32,patch_shuffle,6689,0.7437621355056763
clip_vit_b_32,patch_shuffle,2414,0.801872730255127
clip_vit_b_32,patch_shuffle,3779,0.7155047655105591
clip_vit_b_32,patch_shuffle,2095,0.7653602361679077
clip_vit_b_32,patch_shuffle,7262,0.7318302989006042
clip_vit_b_32,patch_shuffle,5694,0.7335363030433655
clip_vit_b_32,patch_shuffle,7413,0.7561578154563904
clip_vit_b_32,patch_shuffle,6805,0.7575373649597168
clip_vit_b_32,patch_shuffle,3446,0.659289538860321
clip_vit_b_32,patch_shuffle,2807,0.7631460428237915
clip_vit_b_32,patch_shuffle,7940,0.731015682220459
clip_vit_b_32,patch_shuffle,4172,0.7416589856147766
clip_vit_b_32,patch_shuffle,7744,0.6639459729194641
clip_vit_b_32,patch_shuffle,1586,0.6349262595176697
clip_vit_b_32,patch_shuffle,7999,0.8290852308273315
clip_vit_b_32,patch_shuffle,6349,0.7719350457191467
clip_vit_b_32,patch_shuffle,6594,0.7177770137786865
clip_vit_b_32,patch_shuffle,2109,0.7745749950408936
clip_vit_b_32,patch_shuffle,3079,0.6395743489265442
clip_vit_b_32,patch_shuffle,2070,0.7516358494758606
clip_vit_b_32,patch_shuffle,319,0.665854811668396
clip_vit_b_32,patch_shuffle,2888,0.7773420810699463
clip_vit_b_32,patch_shuffle,6224,0.7155989408493042
clip_vit_b_32,patch_shuffle,3353,0.805098831653595
clip_vit_b_32,patch_shuffle,6244,0.6221149563789368
clip_vit_b_32,patch_shuffle,4704,0.7225087285041809
clip_vit_b_32,patch_shuffle,2427,0.7269631624221802
clip_vit_b_32,patch_shuffle,7995,0.6860803365707397
clip_vit_b_32,patch_shuffle,1124,0.6845260262489319
clip_vit_b_32,patch_shuffle,6733,0.8453882336616516
clip_vit_b_32,patch_shuffle,2062,0.8457128405570984
clip_vit_b_32,patch_shuffle,805,0.7738298773765564
clip_vit_b_32,patch_shuffle,2028,0.5982597470283508
clip_vit_b_32,patch_shuffle,2392,0.6936387419700623
clip_vit_b_32,patch_shuffle,3292,0.5561833381652832
clip_vit_b_32,patch_shuffle,1440,0.734950602054596
clip_vit_b_32,patch_shuffle,1115,0.6882351636886597
clip_vit_b_32,patch_shuffle,4242,0.7190655469894409
clip_vit_b_32,patch_shuffle,2230,0.6384260654449463
clip_vit_b_32,patch_shuffle,3163,0.646772563457489
clip_vit_b_32,patch_shuffle,545,0.715019941329956
clip_vit_b_32,patch_shuffle,3863,0.751787543296814
clip_vit_b_32,patch_shuffle,4748,0.7772316336631775
clip_vit_b_32,patch_shuffle,2399,0.7485175132751465
clip_vit_b_32,patch_shuffle,4341,0.8626854419708252
clip_vit_b_32,patch_shuffle,3078,0.7705625891685486
clip_vit_b_32,patch_shuffle,3763,0.7623289823532104
clip_vit_b_32,patch_shuffle,2958,0.8034588098526001
clip_vit_b_32,patch_shuffle,6381,0.7764759659767151
clip_vit_b_32,patch_shuffle,1640,0.682402491569519
clip_vit_b_32,patch_shuffle,1783,0.6626119613647461
clip_vit_b_32,patch_shuffle,3914,0.7182251811027527
clip_vit_b_32,patch_shuffle,1534,0.6846482753753662
clip_vit_b_32,patch_shuffle,685,0.770854115486145
clip_vit_b_32,patch_shuffle,4617,0.6255234479904175
clip_vit_b_32,patch_shuffle,5508,0.7722662091255188
clip_vit_b_32,patch_shuffle,1022,0.7785698771476746
clip_vit_b_32,patch_shuffle,1230,0.7058767676353455
clip_vit_b_32,patch_shuffle,7475,0.7888678312301636
clip_vit_b_32,patch_shuffle,5756,0.6334872245788574
clip_vit_b_32,patch_shuffle,3122,0.775479793548584
clip_vit_b_32,patch_shuffle,7202,0.7318793535232544
clip_vit_b_32,patch_shuffle,4723,0.7657325863838196
clip_vit_b_32,patch_shuffle,1552,0.7553699612617493
clip_vit_b_32,patch_shuffle,603,0.5689329504966736
clip_vit_b_32,patch_shuffle,2861,0.8475611805915833
clip_vit_b_32,patch_shuffle,6426,0.5979419350624084
clip_vit_b_32,patch_shuffle,7864,0.7645511627197266
clip_vit_b_32,patch_shuffle,5729,0.7625880837440491
clip_vit_b_32,patch_shuffle,7474,0.8260802626609802
clip_vit_b_32,patch_shuffle,4298,0.7676088213920593
clip_vit_b_32,patch_shuffle,1175,0.7031104564666748
clip_vit_b_32,patch_shuffle,3454,0.6449590921401978
clip_vit_b_32,patch_shuffle,2754,0.7217458486557007
clip_vit_b_32,patch_shuffle,855,0.726422131061554
clip_vit_b_32,patch_shuffle,2854,0.7772351503372192
clip_vit_b_32,patch_shuffle,5092,0.8018113970756531
clip_vit_b_32,patch_shuffle,5590,0.6848561763763428
clip_vit_b_32,patch_shuffle,4463,0.8074219822883606
clip_vit_b_32,patch_shuffle,5318,0.7073188424110413
clip_vit_b_32,patch_shuffle,3515,0.6934320330619812
clip_vit_b_32,patch_shuffle,4642,0.7421569228172302
clip_vit_b_32,patch_shuffle,852,0.6647706031799316
clip_vit_b_32,patch_shuffle,1247,0.8286483883857727
clip_vit_b_32,patch_shuffle,7084,0.6801515221595764
clip_vit_b_32,patch_shuffle,5301,0.6704233288764954
clip_vit_b_32,patch_shuffle,5082,0.8173856735229492
clip_vit_b_32,patch_shuffle,5077,0.8378276228904724
clip_vit_b_32,patch_shuffle,1563,0.7505000829696655
clip_vit_b_32,patch_shuffle,29,0.6711720824241638
clip_vit_b_32,patch_shuffle,3867,0.7294154167175293
clip_vit_b_32,patch_shuffle,4620,0.7233047485351562
clip_vit_b_32,patch_shuffle,4065,0.597498893737793
clip_vit_b_32,patch_shuffle,1095,0.7584325671195984
clip_vit_b_32,patch_shuffle,4229,0.6534114480018616
clip_vit_b_32,patch_shuffle,3562,0.7897605299949646
clip_vit_b_32,patch_shuffle,2342,0.5896180868148804
clip_vit_b_32,patch_shuffle,1667,0.7309868931770325
clip_vit_b_32,patch_shuffle,7033,0.733610987663269
clip_vit_b_32,patch_shuffle,1771,0.6965671181678772
clip_vit_b_32,patch_shuffle,3157,0.6515026688575745
clip_vit_b_32,patch_shuffle,3851,0.7589039206504822
clip_vit_b_32,patch_shuffle,1287,0.7519234418869019
clip_vit_b_32,patch_shuffle,7320,0.6251282095909119
clip_vit_b_32,patch_shuffle,7600,0.8066033124923706
clip_vit_b_32,patch_shuffle,3852,0.6574773192405701
clip_vit_b_32,patch_shuffle,269,0.7059399485588074
clip_vit_b_32,patch_shuffle,1703,0.7903499007225037
clip_vit_b_32,patch_shuffle,7776,0.5750458836555481
clip_vit_b_32,patch_shuffle,3891,0.7843183279037476
clip_vit_b_32,patch_shuffle,7009,0.7938108444213867
clip_vit_b_32,patch_shuffle,4893,0.7574784755706787
clip_vit_b_32,patch_shuffle,2351,0.6394685506820679
clip_vit_b_32,patch_shuffle,3550,0.813419759273529
clip_vit_b_32,patch_shuffle,5719,0.7318016886711121
clip_vit_b_32,patch_shuffle,1884,0.7474730610847473
clip_vit_b_32,patch_shuffle,2898,0.6555336713790894
clip_vit_b_32,patch_shuffle,4640,0.7411500215530396
clip_vit_b_32,patch_shuffle,7610,0.7192413806915283
clip_vit_b_32,patch_shuffle,1833,0.8087964653968811
clip_vit_b_32,patch_shuffle,6455,0.6820744872093201
clip_vit_b_32,patch_shuffle,3893,0.7611607909202576
clip_vit_b_32,patch_shuffle,4731,0.7929098606109619
clip_vit_b_32,patch_shuffle,929,0.6917449831962585
clip_vit_b_32,patch_shuffle,3962,0.7333256602287292
clip_vit_b_32,patch_shuffle,3778,0.7975555658340454
clip_vit_b_32,patch_shuffle,1429,0.8100470900535583
clip_vit_b_32,patch_shuffle,49,0.5756158828735352
clip_vit_b_32,patch_shuffle,276,0.7334831953048706
clip_vit_b_32,patch_shuffle,6076,0.7457250952720642
clip_vit_b_32,patch_shuffle,1389,0.7367700934410095
clip_vit_b_32,patch_shuffle,3362,0.7766443490982056
clip_vit_b_32,patch_shuffle,317,0.6108232140541077
clip_vit_b_32,patch_shuffle,4675,0.7723217010498047
clip_vit_b_32,patch_shuffle,5924,0.7483057975769043
clip_vit_b_32,patch_shuffle,198,0.7128850221633911
clip_vit_b_32,patch_shuffle,7779,0.6752780675888062
clip_vit_b_32,patch_shuffle,4054,0.7266558408737183
clip_vit_b_32,patch_shuffle,5556,0.7702943682670593
clip_vit_b_32,patch_shuffle,2687,0.6935053467750549
clip_vit_b_32,patch_shuffle,1202,0.778049886226654
clip_vit_b_32,patch_shuffle,97,0.7746292352676392
clip_vit_b_32,patch_shuffle,6033,0.7792086601257324
clip_vit_b_32,patch_shuffle,1711,0.7155916094779968
clip_vit_b_32,patch_shuffle,1430,0.8040317296981812
clip_vit_b_32,patch_shuffle,739,0.7838388681411743
clip_vit_b_32,patch_shuffle,3491,0.71809321641922
clip_vit_b_32,patch_shuffle,1568,0.6698068976402283
clip_vit_b_32,patch_shuffle,1211,0.7738807797431946
clip_vit_b_32,patch_shuffle,4913,0.7315007448196411
clip_vit_b_32,patch_shuffle,2502,0.7344713807106018
clip_vit_b_32,patch_shuffle,2539,0.5999290347099304
clip_vit_b_32,patch_shuffle,979,0.7247757911682129
clip_vit_b_32,patch_shuffle,6354,0.5331650376319885
clip_vit_b_32,patch_shuffle,4735,0.583439290523529
clip_vit_b_32,patch_shuffle,5912,0.752166211605072
clip_vit_b_32,patch_shuffle,3844,0.7669932246208191
clip_vit_b_32,patch_shuffle,1263,0.7216694355010986
clip_vit_b_32,patch_shuffle,3404,0.6268882155418396
clip_vit_b_32,patch_shuffle,3905,0.7474844455718994
clip_vit_b_32,patch_shuffle,1596,0.7816579341888428
clip_vit_b_32,patch_shuffle,3083,0.7341426014900208
clip_vit_b_32,patch_shuffle,2003,0.8155534863471985
clip_vit_b_32,patch_shuffle,5030,0.7537991404533386
clip_vit_b_32,patch_shuffle,95,0.735435962677002
clip_vit_b_32,patch_shuffle,2757,0.7838994264602661
clip_vit_b_32,patch_shuffle,3413,0.64110267162323
clip_vit_b_32,patch_shuffle,5488,0.7312145233154297
